Time,Tibialis antelior,Gastrocnemius medialis
2.813,0.121,0.001
2.814,0.078,0.005
2.815,0.046,0.001
2.816,0.04,0.001
2.817,0.061,0.005
2.818,0.157,0.04
2.819,0.193,0.063
2.82,0.047,0.021
2.821,0.061,0.012
2.822,0.053,0.01
2.823,0.044,0.005
2.824,0.047,0.013
2.825,0.012,0.011
2.826,0.006,0.016
2.827,0.072,0.017
2.828,0.043,0.019
2.829,0.013,0.016
2.83,0.009,0.009
2.831,0.018,0.005
2.832,0.011,0.001
2.833,0.04,0.004
2.834,0.059,0.003
2.835,0.034,0.001
2.836,0.09,0.002
2.837,0.221,0.007
2.838,0.186,0.045
2.839,0.022,0.066
2.84,0.004,0.022
2.841,0.06,0.019
2.842,0.055,0.02
2.843,0.129,0.016
2.844,0.024,0.022
2.845,0.082,0.017
2.846,0.239,0.02
2.847,0.289,0.018
2.848,0.248,0.014
2.849,0.087,0.013
2.85,0.059,0.013
2.851,0.2,0.012
2.852,0.231,0.008
2.853,0.141,0.003
2.854,0.053,0.004
2.855,0.003,0.004
2.856,0.032,0.006
2.857,0.014,0.009
2.858,0.067,0.04
2.859,0.034,0.059
2.86,0.019,0.016
2.861,0.041,0.018
2.862,0.073,0.018
2.863,0.185,0.013
2.864,0.146,0.016
2.865,0.018,0.009
2.866,0.128,0.014
2.867,0.158,0.009
2.868,0.044,0.009
2.869,0.019,0.01
2.87,0.014,0.009
2.871,0.024,0.01
2.872,0.107,0.008
2.873,0.133,0.001
2.874,0.036,0.004
2.875,0.045,0.005
2.876,0.04,0.007
2.877,0.018,0.007
2.878,0.094,0.037
2.879,0.067,0.056
2.88,0.021,0.013
2.881,0.077,0.023
2.882,0.153,0.018
2.883,0.045,0.01
2.884,0.104,0.012
2.885,0.017,0.005
2.886,0.018,0.006
2.887,0.005,0.009
2.888,0.019,0.018
2.889,0.183,0.024
2.89,0.47,0.024
2.891,0.88,0.022
2.892,0.903,0.019
2.893,0.412,0.008
2.894,0.448,0.001
2.895,0.345,0.002
2.896,0.191,0.007
2.897,0.36,0.012
2.898,0.143,0.045
2.899,0.262,0.063
2.9,0.406,0.025
