,Time,Tibialis antelior,Gastrocnemius medialis
2941,2.492,-0.215,0.003
2942,2.493,-0.198,0.004
2943,2.494,-0.162,0.004
2944,2.495,0.012,0.007
2945,2.496,0.25,0.004
2946,2.497,0.31,0.003
2947,2.498,0.186,-0.002
2948,2.499,0.118,-0.003
2949,2.5,0.189,-0.006
2950,2.501,0.1,-0.004
2951,2.502,-0.025,-0.009
2952,2.503,-0.05,-0.023
2953,2.504,-0.081,-0.018
2954,2.505,-0.011,-0.002
2955,2.506,0.13,0.007
2956,2.507,0.183,0.008
2957,2.508,0.106,0.015
2958,2.509,0.125,0.018
2959,2.51,0.117,0.017
2960,2.511,0.128,0.019
2961,2.512,0.058,0.016
2962,2.513,-0.03,0.014
2963,2.514,-0.08,0.01
2964,2.515,-0.1,0.006
2965,2.516,-0.14,0.003
2966,2.517,-0.227,0.003
2967,2.518,-0.278,0.003
2968,2.519,-0.341,0.002
2969,2.52,-0.442,0.002
2970,2.521,-0.545,0.004
2971,2.522,-0.316,-0.003
2972,2.523,0.02,-0.015
2973,2.524,0.164,-0.008
2974,2.525,0.1,0.009
2975,2.526,-0.013,0.015
2976,2.527,0.019,0.009
2977,2.528,0.072,0.009
2978,2.529,0.46,0.005
2979,2.53,0.622,-0.001
2980,2.531,0.487,0.001
2981,2.532,0.412,0.0
2982,2.533,0.133,0.001
2983,2.534,-0.04,0.0
2984,2.535,-0.096,-0.002
2985,2.536,-0.053,-0.001
2986,2.537,-0.028,0.0
2987,2.538,0.021,-0.004
2988,2.539,0.094,-0.005
2989,2.54,0.114,-0.004
2990,2.541,0.178,-0.003
2991,2.542,0.184,-0.003
2992,2.543,0.103,-0.018
2993,2.544,0.003,-0.014
2994,2.545,-0.079,0.009
2995,2.546,-0.15,0.018
2996,2.547,-0.196,0.011
2997,2.548,-0.062,0.008
2998,2.549,0.034,0.007
2999,2.55,0.111,0.005
3000,2.551,0.054,0.004
3001,2.552,-0.009,0.004
3002,2.553,-0.02,0.01
3003,2.554,-0.086,0.009
3004,2.555,-0.119,0.008
3005,2.556,-0.125,0.01
3006,2.557,0.007,0.009
3007,2.558,0.096,0.001
3008,2.559,0.07,0.003
3009,2.56,0.022,0.003
3010,2.561,-0.03,0.001
3011,2.562,-0.086,-0.004
3012,2.563,-0.138,-0.023
3013,2.564,-0.145,-0.022
3014,2.565,-0.066,-0.003
3015,2.566,0.046,0.004
3016,2.567,0.142,0.003
3017,2.568,0.142,0.004
3018,2.569,0.055,0.003
3019,2.57,-0.042,0.001
3020,2.571,-0.164,0.003
3021,2.572,-0.195,0.002
3022,2.573,-0.071,0.008
3023,2.574,0.033,0.007
3024,2.575,0.077,0.005
3025,2.576,0.02,0.003
3026,2.577,-0.1,0.002
3027,2.578,-0.156,-0.002
3028,2.579,-0.125,0.0
3029,2.58,-0.144,-0.001
3030,2.581,-0.26,-0.003
3031,2.582,-0.33,-0.007
3032,2.583,-0.367,-0.021
3033,2.584,-0.188,-0.015
3034,2.585,0.055,0.007
3035,2.586,0.061,0.016
3036,2.587,0.088,0.014
3037,2.588,0.062,0.014
3038,2.589,0.144,0.011
3039,2.59,0.332,0.009
3040,2.591,0.327,0.01
3041,2.592,0.166,0.007
3042,2.593,0.122,0.009
3043,2.594,0.009,0.007
3044,2.595,0.032,0.007
3045,2.596,0.056,0.006
3046,2.597,0.021,0.005
3047,2.598,0.067,0.002
3048,2.599,0.157,0.004
3049,2.6,0.188,0.004
3050,3.42,-1.266,-0.2
3051,3.421,-1.192,-0.282
3052,3.422,-1.122,-0.304
3053,3.423,-1.055,-0.343
3054,3.424,-0.993,-0.417
3055,3.425,-0.935,-0.428
3056,3.426,-0.88,-0.238
3057,3.427,-0.828,-0.056
3058,3.428,-0.779,-0.222
3059,3.429,-0.734,-0.197
3060,3.43,-0.691,-0.094
3061,3.431,-0.651,-0.185
3062,3.432,-0.612,-0.231
3063,3.433,-0.576,-0.501
3064,3.434,-0.543,-0.794
3065,3.435,-0.511,-0.531
3066,3.436,-0.481,0.136
3067,3.437,-0.453,0.223
3068,3.438,-0.427,0.105
3069,3.439,-0.401,0.052
3070,3.44,-0.378,-0.128
3071,3.441,-0.357,-0.172
3072,3.442,-0.335,-0.293
3073,3.443,-0.316,-0.281
3074,3.444,-0.241,-0.349
3075,3.445,-0.011,-0.364
3076,3.446,0.181,-0.298
3077,3.447,0.327,-0.16
3078,3.448,0.492,-0.142
3079,3.449,0.628,-0.08
3080,3.45,0.764,-0.05
3081,3.451,0.864,-0.069
3082,3.452,0.964,-0.126
3083,3.453,1.046,-0.161
3084,3.454,1.126,-0.19
3085,3.455,1.196,-0.199
3086,3.456,1.246,-0.208
3087,3.457,1.293,-0.205
3088,3.458,1.352,-0.232
3089,3.459,1.392,-0.318
3090,3.46,1.43,-0.387
3091,3.461,1.469,-0.311
3092,3.462,1.489,-0.175
3093,3.463,1.478,-0.222
3094,3.464,1.49,-0.243
3095,3.465,1.505,-0.23
3096,3.466,1.519,-0.224
3097,3.467,1.522,-0.219
3098,3.468,1.527,-0.224
3099,3.469,1.536,-0.235
3100,3.47,1.547,-0.259
3101,3.471,1.546,-0.281
3102,3.472,1.526,-0.174
3103,3.473,1.504,-0.036
3104,3.474,1.449,-0.028
3105,3.475,1.392,-0.044
3106,3.476,1.344,-0.139
3107,3.477,1.31,-0.203
3108,3.478,1.279,-0.232
3109,3.479,1.276,-0.253
3110,3.48,1.264,-0.235
3111,3.481,1.246,-0.207
3112,3.482,1.21,-0.184
3113,3.483,1.173,-0.145
3114,3.484,1.157,-0.097
3115,3.485,1.141,-0.061
3116,3.486,1.121,-0.085
3117,3.487,1.097,-0.112
3118,3.488,1.064,-0.07
3119,3.489,1.022,-0.048
3120,3.49,0.981,-0.05
3121,3.491,0.942,-0.05
3122,3.492,0.893,-0.04
3123,3.493,0.852,-0.03
3124,3.494,0.81,-0.014
3125,3.495,0.775,-0.014
3126,3.496,0.758,-0.015
3127,3.497,0.74,-0.009
3128,3.498,0.722,-0.006
3129,3.499,0.695,-0.002
3130,3.5,0.666,0.005
3131,3.501,0.643,0.019
3132,3.502,0.598,0.022
3133,3.503,0.562,0.02
3134,3.504,0.541,0.009
3135,3.505,0.52,0.011
3136,3.506,0.489,0.028
3137,3.507,0.462,0.019
3138,3.508,0.439,-0.015
3139,3.509,0.411,-0.066
3140,3.51,0.391,-0.076
3141,3.511,0.378,-0.043
3142,3.512,0.366,-0.021
3143,3.513,0.335,-0.008
3144,3.514,0.292,-0.006
3145,3.515,0.261,0.005
3146,3.516,0.239,0.014
3147,3.517,0.222,0.016
3148,3.518,0.196,0.012
3149,3.519,0.173,0.01
3150,3.52,0.144,0.012
3151,3.521,0.116,0.008
3152,3.522,0.092,0.005
3153,3.523,0.08,0.009
3154,3.524,0.07,0.005
3155,3.525,0.06,0.001
3156,3.526,0.04,0.016
3157,3.527,0.029,0.029
3158,3.528,0.027,0.029
3159,3.529,0.007,0.025
3160,3.53,-0.01,0.021
3161,3.531,-0.021,0.018
3162,3.532,-0.034,0.021
3163,3.533,-0.043,0.023
3164,3.534,-0.042,0.014
3165,3.535,-0.058,-0.001
3166,3.536,-0.074,-0.003
3167,3.537,-0.085,0.01
3168,3.538,-0.09,0.015
3169,3.539,-0.097,0.01
3170,3.54,-0.116,0.009
3171,3.541,-0.135,0.016
3172,3.542,-0.149,0.016
3173,3.543,-0.166,0.009
3174,3.544,-0.161,0.014
3175,3.545,-0.147,0.025
3176,3.546,-0.147,0.027
3177,3.547,-0.154,0.022
3178,3.548,-0.162,0.023
3179,3.549,-0.177,0.021
3180,3.55,-0.181,0.024
3181,3.551,-0.185,0.027
3182,3.552,-0.186,0.026
3183,3.553,-0.192,0.024
3184,3.554,-0.205,0.02
3185,3.555,-0.207,0.021
3186,3.556,-0.207,0.022
3187,3.557,-0.211,0.021
3188,3.558,-0.214,0.019
3189,3.559,-0.218,0.021
3190,3.56,-0.222,0.02
3191,3.561,-0.22,0.02
3192,3.562,-0.223,0.013
3193,3.563,-0.235,0.007
3194,3.564,-0.232,0.01
3195,3.565,-0.223,0.017
3196,3.566,-0.222,0.018
3197,3.567,-0.225,0.016
3198,3.568,-0.222,0.017
3199,3.569,-0.224,0.017
3200,3.57,-0.223,0.016
3201,3.571,-0.228,0.018
3202,3.572,-0.235,0.018
3203,3.573,-0.239,0.021
3204,3.574,-0.25,0.021
3205,3.575,-0.257,0.021
3206,3.576,-0.26,0.021
3207,3.577,-0.258,0.018
3208,3.578,-0.254,0.016
3209,3.579,-0.2,0.016
3210,3.58,-0.132,0.016
3211,3.581,-0.12,0.015
3212,3.582,-0.147,0.012
3213,3.583,-0.167,0.005
3214,3.584,-0.176,0.007
3215,3.585,-0.171,0.014
3216,3.586,-0.175,0.017
3217,3.587,-0.189,0.017
3218,3.588,-0.196,0.022
3219,3.589,-0.207,0.021
3220,3.59,-0.202,0.02
3221,3.591,-0.196,0.021
3222,3.592,-0.192,0.025
3223,3.593,-0.193,0.027
3224,3.594,-0.204,0.028
3225,3.595,-0.209,0.026
3226,3.596,-0.194,0.026
3227,3.597,-0.188,0.022
3228,3.598,-0.19,0.02
3229,3.599,-0.203,0.024
3230,3.6,-0.204,0.024
3231,3.601,-0.202,0.027
3232,3.602,-0.191,0.022
3233,3.603,-0.144,0.016
3234,3.604,-0.166,0.023
3235,3.605,-0.197,0.028
3236,3.606,-0.227,0.024
3237,3.607,-0.266,0.018
3238,3.608,-0.25,0.013
3239,3.609,-0.145,0.013
3240,3.61,0.019,0.002
3241,3.611,0.05,-0.005
3242,3.612,0.002,-0.011
3243,3.613,-0.108,-0.016
3244,3.614,-0.138,-0.015
3245,3.615,-0.119,-0.009
3246,3.616,-0.133,0.001
3247,3.617,-0.122,0.005
3248,3.618,-0.138,0.006
3249,3.619,-0.133,0.005
3250,3.62,-0.133,-0.002
3251,3.621,-0.122,-0.007
3252,3.622,-0.125,-0.021
3253,3.623,-0.129,-0.027
3254,3.624,-0.127,-0.028
3255,3.625,-0.115,-0.019
3256,3.626,-0.107,-0.011
3257,3.627,-0.098,0.0
3258,3.628,-0.09,0.005
3259,3.629,-0.088,-0.002
3260,3.63,-0.095,-0.009
3261,3.631,-0.089,-0.019
3262,3.632,-0.076,-0.026
3263,3.633,-0.072,-0.031
3264,3.634,-0.073,-0.032
3265,3.635,-0.071,-0.025
3266,3.636,-0.07,-0.015
3267,3.637,-0.062,-0.006
3268,3.638,-0.065,0.0
3269,3.639,-0.072,0.008
3270,3.64,-0.099,0.012
3271,3.641,-0.096,0.014
3272,3.642,-0.105,0.013
3273,3.643,-0.1,0.01
3274,3.644,-0.07,0.015
3275,3.645,-0.061,0.02
3276,3.646,-0.055,0.019
3277,3.647,-0.252,0.021
3278,3.648,-0.421,0.022
3279,3.649,-0.37,0.023
3280,3.65,-0.324,0.025
3281,3.651,-0.369,0.022
3282,3.652,-0.222,0.02
3283,3.653,-0.008,0.024
3284,3.654,0.148,0.022
3285,3.655,0.37,0.018
3286,3.656,0.294,0.014
3287,3.657,0.069,0.013
3288,3.658,0.035,0.008
3289,3.659,0.135,0.007
3290,3.66,0.225,0.009
3291,4.54,-0.829,-0.412
3292,4.541,-0.591,0.075
3293,4.542,-0.398,0.226
3294,4.543,-0.203,0.256
3295,4.544,-0.044,0.806
3296,4.545,0.114,0.767
3297,4.546,0.253,0.518
3298,4.547,0.365,0.431
3299,4.548,0.482,0.252
3300,4.549,0.587,0.185
3301,4.55,0.683,0.041
3302,4.551,0.764,-0.003
3303,4.552,0.848,-0.087
3304,4.553,0.929,-0.084
3305,4.554,1.006,-0.11
3306,4.555,1.054,-0.172
3307,4.556,1.105,-0.281
3308,4.557,1.142,-0.149
3309,4.558,1.185,0.17
3310,4.559,1.208,0.138
3311,4.56,1.221,0.189
3312,4.561,1.209,0.27
3313,4.562,1.186,0.089
3314,4.563,1.171,-0.062
3315,4.564,1.186,-0.028
3316,4.565,1.201,-0.088
3317,4.566,1.207,-0.277
3318,4.567,1.2,-0.458
3319,4.568,1.185,-0.539
3320,4.569,1.179,-0.282
3321,4.57,1.171,0.287
3322,4.571,1.16,0.207
3323,4.572,1.173,0.279
3324,4.573,1.176,0.406
3325,4.574,1.16,0.364
3326,4.575,1.13,0.45
3327,4.576,1.096,0.199
3328,4.577,1.059,0.104
3329,4.578,1.022,0.074
3330,4.579,0.993,0.049
3331,4.58,0.95,-0.065
3332,4.581,0.917,-0.035
3333,4.582,0.884,-0.043
3334,4.583,0.855,-0.059
3335,4.584,0.831,-0.014
3336,4.585,0.81,0.0
3337,4.586,0.779,0.032
3338,4.587,0.758,0.045
3339,4.588,0.746,0.094
3340,4.589,0.736,0.083
3341,4.59,0.73,0.074
3342,4.591,0.716,0.044
3343,4.592,0.686,0.026
3344,4.593,0.656,-0.004
3345,4.594,0.636,-0.037
3346,4.595,0.61,-0.089
3347,4.596,0.572,-0.078
3348,4.597,0.527,-0.055
3349,4.598,0.486,-0.055
3350,4.599,0.449,-0.054
3351,4.6,0.413,-0.056
3352,4.601,0.39,-0.043
3353,4.602,0.36,-0.041
3354,4.603,0.335,-0.057
3355,4.604,0.332,-0.097
3356,4.605,0.326,-0.136
3357,4.606,0.319,-0.1
3358,4.607,0.295,-0.075
3359,4.608,0.276,-0.083
3360,4.609,0.262,-0.116
3361,4.61,0.257,-0.148
3362,4.611,0.25,-0.226
3363,4.612,0.254,-0.282
3364,4.613,0.239,-0.182
3365,4.614,0.21,-0.057
3366,4.615,0.177,0.172
3367,4.616,0.144,0.415
3368,4.617,0.113,0.318
3369,4.618,0.084,0.263
3370,4.619,0.058,0.205
3371,4.62,0.033,0.122
3372,4.621,0.017,0.125
3373,4.622,-0.008,0.088
3374,4.623,-0.037,0.091
3375,4.624,-0.041,0.084
3376,4.625,-0.031,0.101
3377,4.626,-0.041,0.058
3378,4.627,-0.048,0.024
3379,4.628,-0.042,-0.018
3380,4.629,-0.027,-0.067
3381,4.63,-0.004,-0.116
3382,4.631,0.002,-0.124
3383,4.632,0.0,-0.094
3384,4.633,-0.024,-0.061
3385,4.634,-0.062,-0.041
3386,4.635,-0.079,-0.035
3387,4.636,-0.091,-0.06
3388,4.637,-0.109,-0.058
3389,4.638,-0.135,-0.058
3390,4.639,-0.149,-0.048
3391,4.64,-0.151,-0.026
3392,4.641,-0.152,-0.011
3393,4.642,-0.161,-0.007
3394,4.643,-0.177,-0.002
3395,4.644,-0.173,0.018
3396,4.645,-0.165,0.035
3397,4.646,-0.166,0.034
3398,4.647,-0.181,0.009
3399,4.648,-0.183,0.004
3400,4.649,-0.181,0.013
3401,4.65,-0.183,0.012
3402,4.651,-0.181,0.011
3403,4.652,-0.18,0.004
3404,4.653,-0.181,-0.003
3405,4.654,-0.173,0.01
3406,4.655,-0.169,0.021
3407,4.656,-0.17,0.014
3408,4.657,-0.169,0.007
3409,4.658,-0.173,0.005
3410,4.659,-0.186,0.006
3411,4.66,-0.186,0.014
3412,4.661,-0.18,0.016
3413,4.662,-0.187,0.016
3414,4.663,-0.199,0.004
3415,4.664,-0.198,0.008
3416,4.665,-0.188,0.015
3417,4.666,-0.186,0.014
3418,4.667,-0.183,0.013
3419,4.668,-0.182,0.013
3420,4.669,-0.182,0.013
3421,4.67,-0.187,0.009
3422,4.671,-0.189,0.01
3423,4.672,-0.187,0.01
3424,4.673,-0.182,0.01
3425,4.674,-0.18,0.006
3426,4.675,-0.182,0.006
3427,4.676,-0.189,0.006
3428,4.677,-0.191,0.005
3429,4.678,-0.191,0.005
3430,4.679,-0.189,0.001
3431,4.68,-0.187,0.002
3432,4.681,-0.18,0.004
3433,4.682,-0.179,-0.002
3434,4.683,-0.187,-0.005
3435,4.684,-0.175,-0.001
3436,4.685,-0.165,0.003
3437,4.686,-0.162,0.001
3438,4.687,-0.165,0.001
3439,4.688,-0.164,0.001
3440,4.689,-0.16,0.004
3441,4.69,-0.155,0.005
3442,4.691,-0.15,0.005
3443,4.692,-0.151,0.009
3444,4.693,-0.15,0.009
3445,4.694,-0.145,0.007
3446,4.695,-0.141,0.006
3447,4.696,-0.139,0.003
3448,4.697,-0.146,0.0
3449,4.698,-0.154,-0.002
3450,4.699,-0.151,-0.003
3451,4.7,-0.158,-0.003
3452,4.701,-0.162,-0.002
3453,4.702,-0.172,-0.005
3454,4.703,-0.182,-0.014
3455,4.704,-0.179,-0.007
3456,4.705,-0.172,-0.001
3457,4.706,-0.168,0.0
3458,4.707,-0.158,-0.002
3459,4.708,-0.097,0.0
3460,4.709,-0.035,0.0
3461,4.71,-0.03,0.002
3462,4.711,-0.056,0.003
3463,4.712,-0.067,0.002
3464,4.713,-0.076,0.004
3465,4.714,-0.072,0.006
3466,4.715,-0.074,0.003
3467,4.716,-0.075,0.001
3468,4.717,-0.075,0.0
3469,4.718,-0.074,-0.003
3470,4.719,-0.069,0.0
3471,4.72,-0.074,-0.001
3472,4.721,-0.085,-0.001
3473,4.722,-0.099,-0.004
3474,4.723,-0.108,-0.008
3475,4.724,-0.101,-0.003
3476,4.725,-0.095,0.004
3477,4.726,-0.101,0.005
3478,4.727,-0.108,0.007
3479,4.728,-0.087,0.008
3480,4.729,-0.08,0.005
3481,4.73,-0.091,0.002
3482,4.731,-0.092,0.0
3483,4.732,-0.107,0.003
3484,4.733,-0.113,0.003
3485,4.734,-0.108,0.003
3486,4.735,-0.091,0.001
3487,4.736,-0.054,0.001
3488,4.737,0.007,-0.001
3489,4.738,0.022,-0.003
3490,4.739,0.003,-0.001
3491,4.74,-0.007,-0.002
3492,4.741,-0.012,0.0
3493,4.742,-0.046,-0.004
3494,4.743,-0.096,-0.006
3495,4.744,-0.098,-0.001
3496,4.745,-0.079,0.003
3497,4.746,-0.071,0.002
3498,4.747,-0.054,0.002
3499,4.748,-0.037,0.003
3500,4.749,-0.01,0.001
3501,4.75,-0.004,0.001
3502,4.751,-0.023,0.002
3503,4.752,-0.055,0.001
3504,4.753,-0.064,0.001
3505,4.754,-0.029,0.002
3506,4.755,-0.029,0.002
3507,4.756,-0.04,0.001
3508,4.757,-0.066,0.0
3509,4.758,-0.053,0.0
3510,4.759,-0.016,0.0
3511,4.76,0.018,0.0
3512,4.761,0.06,0.0
3513,4.762,0.012,-0.003
3514,4.763,-0.029,-0.007
3515,4.764,-0.045,-0.001
3516,4.765,-0.041,0.004
3517,4.766,-0.088,0.004
3518,4.767,-0.152,0.003
3519,4.768,-0.114,0.005
3520,4.769,0.075,0.004
3521,4.77,0.146,0.002
3522,4.771,0.092,0.0
3523,4.772,0.12,0.0
3524,4.773,0.117,0.003
3525,4.774,0.076,0.007
3526,4.775,-0.079,0.009
3527,4.776,-0.329,0.008
3528,4.777,-0.603,0.008
3529,4.778,-0.632,0.002
3530,4.779,-0.423,0.0
3531,4.78,-0.211,0.0
3532,5.68,-0.037,0.239
3533,5.681,0.116,0.179
3534,5.682,0.257,0.101
3535,5.683,0.404,0.034
3536,5.684,0.523,0.06
3537,5.685,0.62,0.102
3538,5.686,0.697,0.055
3539,5.687,0.777,-0.054
3540,5.688,0.836,-0.153
3541,5.689,0.889,-0.269
3542,5.69,0.929,-0.231
3543,5.691,0.971,-0.14
3544,5.692,1.006,-0.13
3545,5.693,1.043,-0.124
3546,5.694,1.075,-0.102
3547,5.695,1.098,-0.12
3548,5.696,1.112,-0.057
3549,5.697,1.132,-0.083
3550,5.698,1.152,-0.007
3551,5.699,1.159,0.102
3552,5.7,1.164,-0.064
3553,5.701,1.158,-0.15
3554,5.702,1.158,-0.008
3555,5.703,1.147,0.07
3556,5.704,1.154,-0.016
3557,5.705,1.156,-0.009
3558,5.706,1.151,0.08
3559,5.707,1.14,0.177
3560,5.708,1.111,0.272
3561,5.709,1.085,0.165
3562,5.71,1.071,0.097
3563,5.711,1.051,0.065
3564,5.712,1.032,0.047
3565,5.713,1.016,0.048
3566,5.714,1.003,0.047
3567,5.715,0.986,0.06
3568,5.716,0.959,0.074
3569,5.717,0.937,0.087
3570,5.718,0.907,0.074
3571,5.719,0.889,0.083
3572,5.72,0.875,0.074
3573,5.721,0.865,0.05
3574,5.722,0.857,-0.024
3575,5.723,0.848,-0.112
3576,5.724,0.844,-0.119
3577,5.725,0.824,-0.077
3578,5.726,0.793,-0.053
3579,5.727,0.76,-0.023
3580,5.728,0.72,-0.048
3581,5.729,0.681,-0.141
3582,5.73,0.649,-0.211
3583,5.731,0.622,-0.197
3584,5.732,0.592,-0.167
3585,5.733,0.557,-0.061
3586,5.734,0.521,-0.049
3587,5.735,0.493,-0.008
3588,5.736,0.478,0.118
3589,5.737,0.466,0.08
3590,5.738,0.457,0.069
3591,5.739,0.433,0.101
3592,5.74,0.4,0.162
3593,5.741,0.372,0.056
3594,5.742,0.363,0.029
3595,5.743,0.347,0.001
3596,5.744,0.342,0.024
3597,5.745,0.333,0.073
3598,5.746,0.307,0.049
3599,5.747,0.28,0.058
3600,5.748,0.258,0.028
3601,5.749,0.237,-0.039
3602,5.75,0.22,0.011
3603,5.751,0.198,0.062
3604,5.752,0.177,0.047
3605,5.753,0.164,0.034
3606,5.754,0.149,0.016
3607,5.755,0.138,0.026
3608,5.756,0.127,-0.01
3609,5.757,0.125,-0.015
3610,5.758,0.127,0.003
3611,5.759,0.117,0.002
3612,5.76,0.097,-0.027
3613,5.761,0.068,-0.064
3614,5.762,0.038,-0.102
3615,5.763,0.026,-0.109
3616,5.764,0.03,-0.098
3617,5.765,0.033,-0.068
3618,5.766,0.019,-0.043
3619,5.767,-0.003,-0.011
3620,5.768,-0.02,-0.001
3621,5.769,-0.036,0.008
3622,5.77,-0.04,0.014
3623,5.771,-0.041,0.012
3624,5.772,-0.045,0.018
3625,5.773,-0.052,0.02
3626,5.774,-0.063,0.004
3627,5.775,-0.062,-0.023
3628,5.776,-0.056,-0.022
3629,5.777,-0.064,-0.003
3630,5.778,-0.076,0.013
3631,5.779,-0.088,0.019
3632,5.78,-0.101,0.014
3633,5.781,-0.104,0.006
3634,5.782,-0.112,0.0
3635,5.783,-0.119,0.0
3636,5.784,-0.114,-0.005
3637,5.785,-0.11,-0.016
3638,5.786,-0.116,-0.005
3639,5.787,-0.123,0.003
3640,5.788,-0.121,0.0
3641,5.789,-0.127,0.007
3642,5.79,-0.133,0.01
3643,5.791,-0.138,0.02
3644,5.792,-0.139,0.021
3645,5.793,-0.135,0.026
3646,5.794,-0.13,0.028
3647,5.795,-0.131,0.027
3648,5.796,-0.135,0.019
3649,5.797,-0.146,0.012
3650,5.798,-0.153,0.015
3651,5.799,-0.151,0.016
3652,5.8,-0.15,0.016
3653,5.801,-0.15,0.015
3654,5.802,-0.161,0.009
3655,5.803,-0.17,0.002
3656,5.804,-0.159,0.003
3657,5.805,-0.147,0.011
3658,5.806,-0.143,0.019
3659,5.807,-0.142,0.016
3660,5.808,-0.143,0.014
3661,5.809,-0.149,0.011
3662,5.81,-0.148,0.016
3663,5.811,-0.147,0.014
3664,5.812,-0.144,0.015
3665,5.813,-0.137,0.017
3666,5.814,-0.136,0.014
3667,5.815,-0.135,0.011
3668,5.816,-0.138,0.006
3669,5.817,-0.146,-0.003
3670,5.818,-0.149,-0.009
3671,5.819,-0.145,-0.004
3672,5.82,-0.141,-0.013
3673,5.821,-0.139,-0.013
3674,5.822,-0.146,-0.011
3675,5.823,-0.151,-0.012
3676,5.824,-0.14,-0.004
3677,5.825,-0.129,-0.002
3678,5.826,-0.129,-0.003
3679,5.827,-0.128,-0.002
3680,5.828,-0.13,0.0
3681,5.829,-0.131,0.0
3682,5.83,-0.125,0.001
3683,5.831,-0.124,-0.001
3684,5.832,-0.121,0.0
3685,5.833,-0.121,0.001
3686,5.834,-0.12,0.001
3687,5.835,-0.122,0.0
3688,5.836,-0.125,-0.001
3689,5.837,-0.124,-0.005
3690,5.838,-0.125,-0.006
3691,5.839,-0.131,-0.002
3692,5.84,-0.137,-0.001
3693,5.841,-0.139,0.0
3694,5.842,-0.145,-0.002
3695,5.843,-0.149,-0.004
3696,5.844,-0.141,0.001
3697,5.845,-0.129,0.005
3698,5.846,-0.096,0.005
3699,5.847,-0.029,0.002
3700,5.848,-0.001,-0.001
3701,5.849,-0.028,0.0
3702,5.85,-0.045,-0.001
3703,5.851,-0.061,-0.001
3704,5.852,-0.07,0.002
3705,5.853,-0.069,0.001
3706,5.854,-0.076,0.0
3707,5.855,-0.084,0.002
3708,5.856,-0.088,0.0
3709,5.857,-0.077,0.0
3710,5.858,-0.098,-0.001
3711,5.859,-0.135,0.002
3712,5.86,-0.151,0.003
3713,5.861,-0.132,0.002
3714,5.862,-0.125,0.0
3715,5.863,-0.104,-0.001
3716,5.864,-0.076,0.002
3717,5.865,-0.039,0.005
3718,5.866,0.017,0.003
3719,5.867,0.045,0.003
3720,5.868,-0.017,0.003
3721,5.869,-0.066,0.0
3722,5.87,-0.044,0.002
3723,5.871,-0.029,0.0
3724,5.872,-0.035,0.003
3725,5.873,-0.039,0.006
3726,5.874,-0.032,0.005
3727,5.875,-0.033,0.004
3728,5.876,-0.026,0.003
3729,5.877,-0.02,0.0
3730,5.878,-0.004,-0.001
3731,5.879,0.03,-0.002
3732,5.88,0.022,-0.002
3733,5.881,-0.037,-0.002
3734,5.882,-0.067,-0.007
3735,5.883,-0.081,-0.01
3736,5.884,-0.072,-0.004
3737,5.885,-0.049,0.001
3738,5.886,-0.041,0.001
3739,5.887,-0.087,0.002
3740,5.888,-0.23,0.003
3741,5.889,-0.426,0.002
3742,5.89,-0.553,0.005
3743,5.891,-0.554,0.003
3744,5.892,-0.268,0.005
3745,5.893,0.278,0.002
3746,5.894,0.416,0.0
3747,5.895,0.277,0.001
3748,5.896,0.183,-0.004
3749,5.897,-0.07,-0.009
3750,5.898,-0.083,-0.01
3751,5.899,-0.066,-0.008
3752,5.9,0.078,-0.006
3753,5.901,0.166,-0.005
3754,5.902,0.119,-0.009
3755,5.903,0.081,-0.013
3756,5.904,0.03,-0.007
3757,5.905,0.182,-0.004
3758,5.906,0.196,-0.003
3759,5.907,0.036,-0.003
3760,5.908,-0.088,0.0
3761,5.909,-0.229,0.002
3762,5.91,-0.364,0.003
3763,5.911,-0.273,0.001
3764,5.912,-0.174,0.0
3765,5.913,0.163,0.0
3766,5.914,0.461,0.0
3767,5.915,0.478,0.0
3768,5.916,0.359,-0.001
3769,5.917,0.15,-0.007
3770,5.918,0.147,-0.011
3771,5.919,0.07,-0.01
3772,5.92,-0.017,-0.009
3773,5.921,-0.063,-0.007
3774,5.922,-0.087,-0.011
3775,5.923,-0.12,-0.009
3776,5.924,-0.18,-0.003
3777,5.925,-0.204,0.003
3778,5.926,-0.039,0.001
3779,5.927,0.117,0.002
3780,5.928,-0.042,0.001
3781,5.929,-0.137,-0.001
3782,5.93,-0.098,0.0
3783,5.931,-0.099,-0.002
3784,5.932,-0.039,0.004
3785,5.933,-0.102,0.007
3786,5.934,-0.129,0.007
3787,5.935,-0.155,0.006
3788,5.936,-0.238,0.011
3789,5.937,-0.24,0.009
3790,5.938,-0.142,0.008
3791,5.939,-0.005,0.006
3792,5.94,-0.13,0.003
3793,6.82,0.816,-0.087
3794,6.821,0.794,-0.059
3795,6.822,0.749,-0.211
3796,6.823,0.7,-0.222
3797,6.824,0.683,-0.105
3798,6.825,0.651,-0.028
3799,6.826,0.613,0.075
3800,6.827,0.58,-0.044
3801,6.828,0.535,0.02
3802,6.829,0.497,0.193
3803,6.83,0.468,0.217
3804,6.831,0.438,0.165
3805,6.832,0.407,0.073
3806,6.833,0.388,0.072
3807,6.834,0.385,0.039
3808,6.835,0.37,0.038
3809,6.836,0.356,0.013
3810,6.837,0.34,0.027
3811,6.838,0.322,0.034
3812,6.839,0.298,0.036
3813,6.84,0.274,0.031
3814,6.841,0.261,0.023
3815,6.842,0.233,-0.006
3816,6.843,0.207,-0.001
